joined,churned
12/26/17 1:30,1/26/18 1:30
4/11/17 12:57,6/11/17 12:56
4/20/18 15:33,5/20/18 15:33
12/23/17 9:50,3/23/18 8:50
9/30/17 22:41,1/6/18 22:41
3/5/18 6:38,4/5/18 6:37
6/14/18 2:57,7/14/18 2:57
8/5/18 14:56,9/5/18 14:56
3/29/17 15:14,5/6/17 15:14
3/10/18 6:36,8/10/18 5:36
6/30/17 19:37,8/30/17 19:36
5/10/17 4:16,7/30/17 22:43
11/7/17 21:18,12/7/17 21:18
3/9/18 17:05,4/9/18 17:04
7/1/18 21:35,9/1/18 23:35
2/13/18 2:53,3/13/18 2:53
8/2/17 23:56,9/9/17 23:56
6/17/18 19:19,7/17/18 19:19
5/22/18 22:28,6/22/18 22:27
7/2/18 19:36,8/2/18 19:36
5/27/18 21:19,8/27/18 23:19
7/18/18 6:24,8/18/18 8:24
7/16/17 17:55,8/16/17 17:55
12/27/17 15:45,7/27/18 14:45
3/18/18 18:55,4/18/18 18:55
1/6/18 14:39,2/6/18 14:38
10/14/17 3:55,8/14/18 3:55
7/13/18 8:46,8/13/18 8:45
5/6/18 8:41,6/6/18 8:41
8/18/17 6:14,9/18/17 6:14
4/16/18 5:37,5/23/18 5:37
4/15/18 14:52,5/15/18 14:52
3/26/17 21:06,5/3/17 21:05
6/24/18 22:56,8/25/18 0:56
4/17/18 21:11,7/17/18 21:11
1/5/18 21:14,2/5/18 21:14
4/12/18 2:25,5/12/18 2:25
11/8/17 23:24,12/15/17 23:24
7/15/18 9:54,8/15/18 9:54
1/18/18 22:18,2/18/18 22:18
12/4/17 20:33,1/4/18 20:33
4/10/18 18:06,5/10/18 18:06
6/5/18 4:09,7/5/18 4:09
8/26/17 4:16,9/26/17 4:16
6/26/18 1:44,7/26/18 1:44
8/5/18 11:27,9/5/18 11:27
8/4/18 7:25,9/4/18 9:25
3/19/18 7:46,4/19/18 7:46
7/8/17 13:09,8/15/17 13:09
9/8/17 0:10,10/8/17 0:10
7/21/18 2:55,8/21/18 4:55
3/23/17 6:45,5/23/17 6:44
6/9/18 4:49,7/9/18 4:49
12/22/17 23:57,8/6/18 7:26
3/3/18 4:46,4/3/18 3:46
2/5/18 13:08,3/5/18 13:08
5/8/18 3:25,6/8/18 3:24
7/25/17 14:26,8/25/17 14:25
9/23/17 7:09,6/23/18 7:09
9/19/17 0:31,10/19/17 0:31
12/30/17 16:34,1/30/18 16:34
11/12/17 5:52,12/19/17 5:52
3/10/18 21:41,7/17/18 21:41
5/20/17 9:38,7/28/17 1:28
6/19/18 2:31,7/19/18 2:31
8/30/17 14:28,9/30/17 14:28
3/10/17 9:53,1/15/18 15:21
3/9/18 21:42,4/9/18 21:42
8/13/17 16:55,9/19/17 21:24
7/19/18 3:11,8/19/18 3:11
4/15/18 22:29,5/15/18 22:29
6/26/18 4:42,7/26/18 4:42
4/2/18 2:46,6/2/18 2:46
5/10/17 22:04,6/10/17 21:57
9/26/17 17:34,10/26/17 17:34
2/13/18 1:52,7/31/18 2:23
6/12/18 23:29,7/12/18 23:29
10/6/17 23:29,4/13/18 23:28
1/5/18 8:08,3/5/18 8:08
1/22/18 21:12,6/22/18 20:12
12/7/17 12:20,1/14/18 12:20
2/11/18 18:50,8/21/18 3:54
1/29/18 19:13,2/28/18 19:13
11/16/17 18:49,1/16/18 18:48
9/27/17 16:01,11/27/17 16:01
3/10/18 4:12,4/10/18 3:12
3/14/18 8:46,5/14/18 8:46
12/10/17 8:45,1/17/18 8:44
5/5/18 7:16,6/5/18 7:16
3/30/17 17:39,7/17/17 10:41
7/8/18 19:04,8/8/18 21:04
3/20/17 13:45,4/20/17 13:45
4/6/18 6:53,5/6/18 6:53
1/16/18 21:19,9/5/18 2:43
12/30/17 21:58,8/28/18 23:58
9/4/17 21:02,11/11/17 21:02
6/14/18 2:59,7/14/18 2:59
1/21/18 7:11,8/21/18 6:11
6/30/17 21:54,8/30/17 21:26
9/15/17 19:52,10/15/17 19:52
11/24/17 0:55,12/24/17 0:55
7/3/18 5:29,8/3/18 5:28
10/27/17 17:39,11/27/17 18:39
7/19/17 13:22,11/26/17 13:22
4/14/18 9:40,5/14/18 9:40
6/14/18 21:33,7/14/18 21:33
8/31/17 6:16,9/30/17 6:15
1/9/18 15:40,2/9/18 15:39
5/20/17 22:49,6/20/17 22:49
10/29/17 11:02,11/29/17 11:02
1/9/18 6:14,8/9/18 5:14
9/20/17 12:15,11/20/17 13:15
1/2/18 5:34,5/2/18 4:34
1/13/18 17:03,2/13/18 17:03
3/22/18 18:23,9/6/18 2:07
10/4/17 7:35,9/4/18 9:35
12/10/17 21:12,1/10/18 21:12
7/15/18 12:19,8/15/18 12:19
7/31/18 22:16,8/31/18 22:16
4/11/18 11:59,5/11/18 11:59
12/19/17 14:30,3/26/18 14:30
3/19/18 22:48,4/19/18 22:48
5/2/18 13:10,6/2/18 13:10
6/12/18 16:16,8/12/18 16:16
1/26/18 3:42,2/26/18 3:42
3/10/18 13:43,4/10/18 13:43
10/17/17 11:21,11/17/17 12:21
3/30/18 1:00,4/30/18 1:00
3/24/18 11:05,4/24/18 11:04
5/12/18 7:27,6/12/18 7:26
12/29/17 20:40,8/3/18 1:52
1/9/18 22:00,2/9/18 22:00
4/14/18 12:11,5/14/18 12:11
4/20/18 17:08,6/20/18 17:08
5/19/18 5:18,6/19/18 5:17
7/13/17 20:51,8/13/17 20:50
7/1/18 17:40,8/7/18 19:40
1/30/18 19:44,2/28/18 19:44
3/4/17 8:43,4/4/17 8:42
6/9/18 23:23,8/9/18 23:23
4/1/18 7:57,5/1/18 7:57
9/18/17 16:27,10/18/17 16:27
11/7/17 4:03,8/7/18 3:03
7/29/18 8:39,8/29/18 10:38
12/28/17 0:07,1/28/18 0:07
5/25/18 1:12,8/25/18 1:12
7/20/18 10:19,8/20/18 12:19
2/11/18 5:57,3/11/18 5:57
9/28/17 0:42,10/28/17 0:42
6/30/18 21:36,8/6/18 23:36
10/17/17 5:36,8/17/18 5:36
3/10/18 23:32,4/10/18 22:32
12/27/17 17:44,1/27/18 17:44
6/26/18 6:43,7/26/18 6:42
1/18/18 22:59,2/18/18 22:59
3/7/17 3:56,4/7/17 3:56
7/1/18 3:54,8/31/18 3:54
4/13/18 2:11,9/3/18 4:11
4/28/18 3:48,5/28/18 3:48
6/23/17 8:14,7/23/17 8:12
12/27/17 19:23,3/27/18 18:23
7/10/18 11:36,8/10/18 11:36
11/27/17 3:04,2/9/18 6:08
6/6/18 21:43,7/6/18 21:43
7/24/18 13:58,8/24/18 13:58
2/10/18 10:52,5/10/18 9:52
2/25/18 14:33,8/25/18 13:33
5/5/18 19:46,8/7/18 21:47
1/5/18 0:50,3/5/18 0:50
6/19/18 0:24,8/19/18 0:24
11/13/17 16:05,5/10/18 7:58
5/17/18 15:07,6/17/18 15:07
6/12/17 15:31,8/12/17 15:30
2/27/18 20:59,3/27/18 20:56
6/14/17 14:37,7/14/17 14:37
3/27/18 6:40,8/27/18 6:40
4/7/18 17:56,6/7/18 22:39
3/7/18 16:54,5/19/18 6:20
4/2/17 7:56,5/2/17 7:56
11/14/17 16:04,8/14/18 18:04
11/6/17 12:20,12/6/17 12:20
3/4/18 8:27,4/4/18 7:27
7/31/18 23:56,9/1/18 1:56
1/7/18 10:01,5/24/18 6:17
12/4/17 18:55,1/4/18 18:55
2/7/18 11:39,8/7/18 13:39
1/19/18 1:20,3/19/18 1:20
5/3/17 4:16,6/3/17 4:16
12/18/17 19:07,1/25/18 19:07
7/23/18 20:52,8/23/18 22:52
8/3/18 16:18,9/3/18 16:18
4/4/18 16:56,5/4/18 16:56
1/30/18 13:43,3/30/18 12:43
8/2/18 13:53,9/2/18 15:53
3/9/18 3:17,4/9/18 3:17
5/1/18 22:17,8/7/18 0:17
3/31/18 23:22,5/7/18 23:22
3/8/18 3:20,4/8/18 2:20
8/9/17 4:41,9/9/17 4:41
9/20/17 6:11,1/20/18 7:11
11/12/17 22:41,3/12/18 21:41
12/9/17 19:17,1/9/18 19:17
3/1/18 20:03,4/1/18 19:03
11/15/17 22:17,3/5/18 16:21
2/19/18 11:48,5/26/18 11:48
2/18/18 5:07,8/18/18 4:07
5/29/18 3:16,8/29/18 5:16
11/2/17 2:39,12/2/17 3:39
7/22/18 13:30,8/22/18 13:30
12/13/17 17:43,1/20/18 17:42
3/6/18 23:35,4/6/18 22:35
6/26/18 23:28,8/27/18 1:28
5/1/18 15:54,6/1/18 15:54
4/17/18 15:33,7/17/18 15:33
12/11/17 1:50,8/11/18 3:49
2/26/18 19:17,3/26/18 19:16
6/2/18 15:54,9/3/18 0:55
6/18/18 9:11,8/18/18 11:11
3/3/17 4:17,4/3/17 4:17
6/26/17 15:51,7/26/17 15:51
5/15/18 10:31,6/15/18 10:31
1/8/18 19:24,3/8/18 19:24
4/13/18 8:42,5/13/18 8:42
11/18/17 2:55,4/18/18 1:55
4/6/18 1:18,5/6/18 1:18
12/18/17 2:25,5/18/18 1:25
12/7/17 14:55,8/7/18 13:55
1/3/18 19:35,3/3/18 19:34
1/19/18 23:12,2/19/18 23:12
5/28/18 5:17,8/28/18 5:16
4/13/18 17:57,7/2/18 19:00
2/15/18 13:14,8/15/18 15:14
3/15/18 1:45,8/15/18 3:45
9/25/17 13:02,8/12/18 21:12
6/2/18 6:35,6/10/18 1:15
11/16/17 20:44,12/16/17 20:44
7/13/18 16:48,8/13/18 16:48
3/3/18 19:35,4/3/18 18:35
3/21/18 5:18,4/21/18 5:18
7/28/18 4:19,8/28/18 4:19
2/11/18 20:48,3/11/18 19:48
10/4/17 13:50,1/4/18 13:50
7/17/18 6:07,8/17/18 8:07
9/25/17 20:30,11/1/17 20:30
12/4/17 12:08,1/4/18 12:07
12/19/17 17:22,1/19/18 17:22
10/28/17 23:22,1/4/18 23:21
12/30/17 14:03,8/28/18 16:03
7/17/18 8:25,8/17/18 8:25
2/10/18 22:05,5/17/18 22:05
3/9/18 22:23,5/9/18 21:23
5/9/18 3:15,6/9/18 3:15
1/24/18 4:46,7/31/18 4:46
5/20/18 11:14,7/21/18 22:57
12/8/17 3:02,1/8/18 3:02
12/13/17 20:40,5/20/18 20:39
7/20/17 12:56,8/27/17 12:55
2/25/18 15:13,8/25/18 17:13
4/6/18 0:26,9/6/18 2:26
4/16/17 1:41,5/16/17 1:41
12/28/17 2:40,2/28/18 2:40
5/4/18 23:57,7/4/18 23:57
6/24/18 12:41,8/24/18 14:39
4/22/18 7:17,5/22/18 7:17
11/1/17 14:45,12/8/17 14:45
2/3/18 0:44,3/3/18 0:43
9/8/17 14:04,10/8/17 14:04
7/16/18 10:35,8/16/18 10:35
2/28/18 3:25,3/28/18 3:24
9/5/17 0:59,10/5/17 0:59
9/10/17 21:39,2/10/18 22:39
1/19/18 0:22,2/19/18 0:22
9/22/17 4:40,10/22/17 4:40
6/23/17 14:34,11/23/17 14:34
12/9/17 18:46,6/28/18 21:15
1/20/18 17:37,2/20/18 17:37
12/23/17 17:49,7/30/18 17:49
2/22/18 19:16,6/22/18 19:16
7/11/18 21:34,8/11/18 21:34
3/13/18 16:31,4/13/18 16:29
7/6/18 1:41,9/6/18 3:40
9/24/17 15:57,10/24/17 15:57
12/10/17 7:09,1/10/18 7:09
8/1/17 4:26,7/7/18 9:46
6/21/18 6:28,7/21/18 6:28
5/30/18 11:17,8/30/18 11:17
1/19/18 4:25,2/19/18 4:25
5/7/18 11:38,7/14/18 11:38
7/18/17 17:07,8/25/17 17:07
2/17/18 23:14,8/17/18 22:14
4/10/18 20:07,5/10/18 20:07
4/30/18 19:01,8/26/18 22:32
3/29/17 22:24,7/29/17 22:23
1/12/18 14:30,2/12/18 14:30
10/17/17 3:11,11/17/17 4:11
4/23/18 8:25,5/23/18 8:25
1/8/18 1:02,2/8/18 1:02
2/4/18 0:16,3/4/18 0:16
2/21/18 2:53,3/21/18 1:53
2/9/18 1:46,3/9/18 1:45
1/13/18 13:38,3/13/18 12:38
5/28/18 16:38,8/28/18 18:38
5/7/17 23:13,9/7/17 23:12
2/1/18 21:18,4/1/18 20:18
1/8/18 6:34,5/8/18 5:34
12/23/17 0:47,1/23/18 0:47
5/25/18 6:22,6/25/18 6:22
4/29/18 4:57,5/29/18 4:57
3/4/18 7:30,9/4/18 6:30
7/4/18 20:39,8/4/18 20:39
7/20/18 5:13,8/20/18 5:13
9/20/17 16:39,10/20/17 16:39
6/25/18 2:40,7/25/18 2:40
1/24/18 13:57,5/31/18 13:57
10/31/17 7:34,11/30/17 8:34
12/14/17 19:10,2/14/18 19:10
9/11/17 15:22,10/11/17 15:22
7/20/18 12:20,8/20/18 12:20
11/3/17 17:21,12/3/17 18:21
7/2/18 23:56,8/2/18 23:56
10/7/17 16:40,3/7/18 16:40
7/9/17 22:43,7/10/17 20:46
1/23/18 9:23,2/23/18 9:23
3/2/17 5:26,1/9/18 5:26
6/2/17 17:23,7/2/17 17:22
11/28/17 7:56,12/28/17 7:55
5/10/18 3:47,6/17/18 3:47
3/19/18 5:37,4/19/18 5:37
7/22/17 1:43,9/22/17 1:43
6/27/18 2:08,7/27/18 2:08
11/24/17 5:33,12/24/17 5:33
5/22/18 2:42,6/22/18 2:42
3/16/18 5:35,8/16/18 5:35
7/11/18 4:11,8/11/18 4:11
9/19/17 7:54,8/19/18 7:54
3/6/18 14:06,4/13/18 14:06
1/14/18 17:31,2/14/18 17:31
3/22/18 21:20,4/22/18 21:20
5/2/18 0:09,6/2/18 0:09
7/3/18 6:31,9/3/18 8:31
3/18/18 4:49,6/3/18 13:17
10/24/17 6:49,2/23/18 1:50
12/5/17 2:23,1/5/18 2:23
10/26/17 16:56,11/26/17 16:56
4/29/17 15:53,4/28/18 15:53
5/14/18 18:50,8/14/18 18:50
2/13/18 2:52,8/13/18 1:52
12/21/17 19:34,1/21/18 19:34
5/7/18 18:20,6/7/18 18:19
3/9/18 7:05,8/14/18 9:19
6/28/18 23:13,7/28/18 23:13
5/25/18 19:46,7/25/18 19:46
8/10/17 14:19,9/10/17 14:19
9/19/17 18:55,10/19/17 18:55
2/5/18 17:15,3/5/18 17:15
8/22/17 8:07,9/29/17 8:07
4/2/17 14:32,6/2/17 14:32
11/30/17 10:14,1/6/18 10:14
1/1/18 22:10,3/8/18 22:09
8/2/18 23:05,9/2/18 23:05
12/21/17 8:42,9/2/18 22:08
9/23/17 6:41,10/23/17 6:41
8/21/17 2:58,9/21/17 2:58
1/21/18 7:41,2/21/18 7:41
2/26/18 6:50,5/26/18 13:26
12/19/17 20:18,1/19/18 20:18
4/22/18 23:27,5/22/18 23:27
4/23/17 2:14,5/30/17 2:14
11/30/17 1:30,7/5/18 1:29
10/13/17 1:44,11/13/17 2:44
11/20/17 6:48,12/20/17 6:48
2/26/18 21:59,3/26/18 21:59
9/1/17 3:18,10/1/17 3:18
6/4/18 3:07,9/4/18 3:07
6/19/17 10:48,7/19/17 10:47
10/4/17 22:47,9/4/18 22:47
3/4/18 12:40,4/4/18 12:39
3/14/17 15:51,4/14/17 15:50
3/30/18 3:01,7/8/18 1:11
6/8/17 15:21,7/15/17 15:21
8/4/18 17:16,9/4/18 17:16
4/12/17 14:58,8/12/18 16:57
7/6/18 6:31,9/6/18 6:31
1/9/18 7:45,2/9/18 7:45
4/1/17 3:24,11/1/17 3:24
3/14/17 12:18,4/14/17 12:18
5/21/18 2:11,6/21/18 2:11
1/18/18 23:50,2/18/18 23:50
9/11/17 5:21,10/11/17 5:21
12/29/17 11:29,1/29/18 11:29
5/4/18 6:51,6/4/18 6:51
11/7/17 4:29,5/7/18 3:29
6/3/18 4:55,6/3/18 5:11
7/19/17 5:24,7/26/18 5:24
5/10/18 7:48,8/16/18 6:00
8/31/17 19:39,9/30/17 19:39
5/22/17 1:34,10/22/17 1:33
4/5/18 22:38,6/12/18 22:38
10/16/17 21:03,11/16/17 21:03
3/26/18 4:13,4/26/18 4:13
7/16/18 17:50,8/16/18 19:50
5/3/18 1:15,6/3/18 1:14
6/15/18 18:53,7/15/18 18:53
2/20/18 2:40,3/20/18 1:40
7/7/18 18:40,8/7/18 18:40
12/26/17 2:11,2/26/18 2:11
3/3/18 19:01,3/3/18 19:16
3/4/18 9:25,4/4/18 8:25
8/25/17 13:33,10/2/17 13:33
5/13/17 2:57,6/20/17 2:56
10/5/17 3:08,11/5/17 3:08
11/19/17 0:32,12/19/17 0:32
11/3/17 19:42,12/3/17 20:42
11/24/17 6:51,12/24/17 6:51
9/10/17 22:52,10/10/17 22:52
5/8/17 15:44,8/15/17 15:43
2/18/18 0:41,8/17/18 23:41
9/29/17 16:53,10/29/17 16:53
11/11/17 20:08,12/18/17 20:06
7/12/18 6:00,8/12/18 8:00
11/29/17 23:59,1/29/18 23:58
12/27/17 22:23,1/27/18 22:23
11/26/17 8:27,12/26/17 8:27
12/11/17 2:03,5/11/18 1:03
4/25/17 15:35,5/25/17 15:35
8/9/17 12:14,9/16/17 12:13
3/13/17 17:18,5/13/17 17:18
2/12/18 18:26,3/12/18 18:26
10/2/17 0:29,12/2/17 0:28
3/31/18 22:39,4/30/18 22:39
3/25/18 22:40,4/25/18 22:40
12/16/17 10:00,1/16/18 9:59
10/3/17 20:00,11/3/17 20:00
8/15/17 11:57,11/22/17 11:56
6/25/17 23:53,8/1/17 23:53
4/13/17 22:27,5/13/17 22:26
11/24/17 18:35,1/24/18 18:35
12/31/17 20:35,1/31/18 20:35
7/4/17 7:41,5/11/18 1:47
5/29/18 11:53,7/6/18 11:53
1/17/18 8:55,2/17/18 8:55
5/11/18 7:04,6/11/18 7:04
4/8/18 15:19,5/8/18 15:19
3/24/17 13:36,5/31/17 13:36
3/17/18 16:31,5/17/18 16:31
9/7/17 17:13,11/14/17 17:13
10/20/17 2:40,11/20/17 3:40
6/25/17 3:44,2/25/18 3:43
4/23/18 20:20,5/23/18 20:20
10/20/17 6:26,11/20/17 7:26
7/26/18 18:01,8/26/18 20:01
7/13/18 20:55,8/13/18 20:55
2/3/18 20:58,3/3/18 20:55
3/15/18 23:22,8/15/18 23:22
8/21/17 22:48,9/28/17 22:47
4/5/17 2:55,6/5/17 2:55
3/21/18 17:34,4/21/18 17:34
5/23/18 15:30,8/23/18 17:30
1/27/18 15:41,2/27/18 15:41
3/9/18 18:47,4/9/18 17:47
6/20/17 20:23,7/27/17 20:23
5/24/18 8:50,6/24/18 8:50
1/23/18 15:29,2/23/18 15:29
1/1/18 7:47,2/1/18 7:47
7/31/18 3:15,8/31/18 3:15
9/19/17 9:41,8/19/18 11:41
5/4/18 23:22,8/6/18 13:21
1/7/18 7:18,2/7/18 7:18
3/8/17 1:42,5/8/17 1:42
2/21/18 11:36,7/21/18 10:36
2/10/18 9:41,4/17/18 9:40
3/28/17 5:51,4/28/17 5:51
2/28/18 21:31,3/29/18 20:31
9/28/17 12:32,10/28/17 12:31
4/30/18 1:55,5/30/18 1:55
10/20/17 5:12,11/20/17 6:12
5/17/18 23:39,8/18/18 1:39
9/13/17 20:10,11/13/17 20:09
7/11/18 13:46,8/11/18 13:46
9/2/17 11:36,10/2/17 11:36
9/29/17 1:03,1/23/18 19:32
6/9/18 7:48,8/9/18 7:48
7/27/18 15:20,8/27/18 15:20
4/11/17 0:32,5/11/17 0:31
7/28/17 21:41,12/28/17 21:41
7/3/18 8:07,8/3/18 8:07
1/13/18 15:54,2/13/18 15:54
6/21/18 4:57,8/21/18 4:57
5/27/18 21:20,7/27/18 21:20
11/28/17 4:08,12/28/17 4:08
11/1/17 8:47,12/1/17 9:47
10/19/17 19:02,11/19/17 20:02
7/29/18 7:23,8/29/18 7:23
3/2/18 18:07,4/2/18 18:06
4/14/18 8:54,9/3/18 10:54
1/22/18 7:12,2/22/18 7:11
8/15/17 18:55,11/15/17 18:54
7/2/18 18:13,8/2/18 18:13
1/24/18 8:02,2/24/18 8:02
6/19/18 23:49,7/26/18 23:49
4/5/18 19:56,5/12/18 19:56
9/28/17 21:03,10/28/17 21:02
7/16/18 15:36,8/16/18 15:36
3/11/18 14:36,4/11/18 14:36
1/28/18 1:56,3/7/18 1:55
3/30/18 8:24,4/30/18 8:24
9/20/17 0:41,8/20/18 0:41
2/2/18 16:46,9/2/18 18:44
3/17/17 19:39,10/17/17 19:38
5/14/18 14:05,7/14/18 14:05
12/22/17 22:10,1/22/18 22:10
5/24/18 16:53,6/24/18 16:52
1/4/18 2:33,9/4/18 23:47
9/19/17 4:47,10/19/17 4:47
8/31/17 23:27,8/31/18 23:27
12/7/17 16:30,7/13/18 20:52
5/28/18 14:36,6/28/18 14:36
5/14/18 15:37,8/14/18 17:36
9/11/17 10:55,11/18/17 10:55
6/9/18 7:13,7/9/18 7:13
12/5/17 19:30,1/12/18 19:29
2/2/18 4:12,3/2/18 4:12
11/26/17 16:22,12/26/17 16:22
3/7/18 16:43,6/8/18 20:16
6/18/18 17:00,7/18/18 17:00
2/17/18 17:22,3/24/18 17:22
8/1/18 11:18,9/1/18 11:18
1/2/18 6:02,3/9/18 6:02
2/7/18 5:15,8/7/18 5:15
2/26/18 17:59,5/3/18 17:59
10/8/17 10:28,11/8/17 10:28
4/17/18 19:39,8/20/18 16:32
2/1/18 18:54,5/1/18 18:54
3/22/18 17:56,8/13/18 13:58
7/16/18 9:44,8/16/18 9:44
6/19/18 5:14,7/19/18 5:13
11/24/17 0:06,12/31/17 0:05
2/11/18 17:04,3/11/18 17:03
7/21/18 23:50,8/22/18 1:50
9/27/17 21:09,10/27/17 21:09
6/9/17 16:15,7/16/17 16:14
10/11/17 0:10,7/9/18 4:00
3/11/18 10:11,7/18/18 10:11
5/11/18 11:41,8/26/18 10:55
8/24/17 21:37,1/24/18 21:37
11/5/17 12:35,12/5/17 12:35
12/16/17 2:41,5/16/18 1:41
3/15/18 0:05,4/15/18 0:05
5/4/18 16:24,6/11/18 16:23
10/21/17 21:22,8/21/18 23:20
11/15/17 5:08,12/15/17 5:08
2/14/18 1:10,8/14/18 3:10
5/11/17 6:25,6/11/17 6:25
6/7/18 1:22,8/7/18 3:22
2/27/18 15:11,6/2/18 3:55
11/6/17 3:02,12/6/17 3:02
12/27/17 6:19,1/27/18 6:19
9/15/17 11:20,10/15/17 11:20
4/2/18 16:09,5/2/18 16:09
7/11/18 4:40,8/11/18 6:40
7/25/17 4:33,8/25/17 4:33
8/2/18 3:22,9/2/18 5:21
2/14/18 13:43,7/14/18 12:43
7/11/18 13:52,8/11/18 13:52
11/30/17 19:54,1/30/18 19:54
2/27/18 21:29,4/3/18 21:28
7/29/17 1:23,8/29/17 1:23
3/22/18 20:42,4/22/18 20:42
4/2/18 20:30,9/2/18 21:51
1/27/18 22:31,2/27/18 22:31
4/23/18 1:29,5/30/18 1:29
6/9/18 15:06,8/9/18 15:06
2/1/17 19:16,6/8/17 19:16
7/2/18 21:24,8/2/18 21:23
1/12/18 17:30,3/12/18 17:29
3/8/18 7:03,8/8/18 6:03
1/3/18 9:38,2/3/18 9:38
3/16/17 11:44,4/16/17 11:44
6/22/17 8:30,8/22/18 10:29
3/23/17 4:04,4/20/18 1:58
7/15/18 18:12,8/15/18 18:12
1/17/18 20:05,2/17/18 20:05
12/26/17 5:50,3/26/18 4:50
6/28/18 5:12,7/28/18 5:12
7/1/18 21:25,8/1/18 21:25
6/9/18 21:16,7/9/18 21:15
6/7/18 7:04,8/7/18 7:04
4/14/17 4:56,7/21/17 4:56
7/31/18 20:55,8/31/18 20:55
7/18/18 18:24,8/18/18 18:24
2/22/18 1:07,3/22/18 0:07
3/9/18 0:14,4/9/18 0:13
7/2/18 14:57,9/2/18 14:57
3/12/18 2:51,4/12/18 2:51
5/13/18 3:19,7/14/18 4:18
5/28/18 19:55,6/28/18 19:55
11/4/17 2:20,9/4/18 2:20
3/14/18 12:16,4/14/18 12:16
12/19/17 21:36,4/20/18 15:37
10/29/17 20:06,3/16/18 8:09
8/3/18 16:26,9/3/18 18:26
8/14/17 19:01,8/14/18 21:00
11/26/17 4:03,12/26/17 4:03
12/26/17 3:16,1/26/18 3:16
7/9/18 1:38,8/9/18 1:37
12/5/17 5:48,1/5/18 5:48
11/17/17 19:56,12/17/17 19:56
10/4/17 23:38,9/5/18 1:38
6/4/18 19:19,7/4/18 19:19
11/8/17 3:24,8/9/18 23:45
11/5/17 20:48,1/5/18 20:48
5/29/17 19:38,7/6/17 19:33
11/27/17 7:57,1/3/18 7:57
6/10/17 2:20,7/10/17 2:20
8/21/16 15:25,6/21/17 15:25
3/1/17 2:35,8/29/18 1:35
2/25/18 21:54,3/25/18 21:54
3/14/18 0:25,4/14/18 0:25
4/4/17 14:08,7/4/17 14:07
7/1/18 18:36,9/1/18 20:36
10/25/17 16:40,11/25/17 17:40
4/30/17 22:50,5/30/17 22:50
9/7/17 16:49,8/7/18 16:49
6/27/18 23:11,8/28/18 1:11
8/3/18 10:52,9/3/18 10:52
4/27/18 18:41,5/27/18 18:41
11/16/17 21:21,4/16/18 20:21
1/7/18 1:42,4/7/18 1:42
4/17/18 15:40,5/17/18 15:40
2/18/18 20:39,3/18/18 19:39
5/13/17 20:00,6/13/17 19:59
4/28/18 5:09,5/28/18 5:09
5/28/17 4:09,8/28/18 6:09
2/14/18 22:25,3/14/18 21:25
10/4/17 19:48,9/4/18 21:47
1/1/18 2:32,4/1/18 1:32
8/6/18 3:34,9/6/18 5:33
1/6/18 7:53,8/17/18 23:01
12/29/17 6:33,7/5/18 6:33
6/11/18 23:05,7/11/18 23:05
5/19/18 19:50,7/19/18 19:50
12/18/17 3:23,1/18/18 3:23
1/17/18 12:55,3/17/18 12:54
1/22/18 1:28,5/22/18 0:28
11/20/17 23:22,1/20/18 23:22
5/6/18 11:41,6/6/18 11:41
5/17/18 18:17,8/17/18 20:09
4/10/18 21:56,7/17/18 21:56
9/14/17 22:45,10/14/17 22:45
10/10/17 2:09,1/10/18 2:09
6/24/17 8:38,7/24/17 8:38
8/5/18 1:57,9/5/18 1:57
4/25/18 4:20,5/25/18 4:20
3/21/18 12:56,4/21/18 12:56
5/19/17 16:18,1/26/18 16:18
10/30/17 23:34,1/2/18 6:08
10/14/17 20:17,1/14/18 20:17
7/6/18 9:49,8/6/18 9:49
7/23/18 17:53,8/23/18 17:53
4/2/18 18:22,5/2/18 18:22
7/6/18 22:50,8/6/18 22:50
7/12/18 18:10,8/12/18 18:09
3/13/18 1:08,4/13/18 1:07
1/13/18 17:49,6/30/18 18:25
4/28/17 23:31,8/29/18 1:30
1/25/18 10:23,2/25/18 10:23
3/5/18 7:53,7/5/18 6:53
5/4/17 3:32,10/4/17 3:32
1/18/18 15:45,2/18/18 15:45
3/27/18 23:15,4/27/18 23:15
9/4/17 9:52,3/4/18 9:52
7/16/17 21:23,8/16/17 21:23
11/16/17 2:27,6/25/18 10:41
11/12/17 8:24,8/12/18 10:24
7/11/18 7:12,8/11/18 9:11
1/5/18 0:29,5/4/18 23:29
3/11/18 21:38,4/11/18 21:38
3/9/18 15:16,8/9/18 14:16
11/24/17 8:13,12/24/17 8:13
3/8/18 7:17,4/8/18 6:17
5/5/17 14:20,6/12/17 14:19
5/14/18 21:56,6/14/18 21:56
12/28/17 20:35,2/28/18 17:40
3/15/18 18:18,7/15/18 18:18
4/1/18 11:53,5/1/18 11:53
11/3/17 8:48,1/10/18 8:48
1/22/18 18:07,2/22/18 18:07
3/17/17 3:37,4/17/17 3:37
10/9/17 10:36,11/9/17 11:36
9/23/17 20:54,5/26/18 1:52
9/7/17 18:55,10/7/17 18:55
6/10/18 21:26,7/10/18 21:26
4/10/18 17:20,7/10/18 17:20
11/29/17 5:03,12/29/17 5:03
1/18/18 20:42,2/25/18 20:42
3/13/18 1:18,7/13/18 1:18
6/26/18 16:45,7/26/18 16:45
9/22/17 1:35,10/22/17 1:35
3/2/18 13:54,4/2/18 12:54
